20111003,918,0
20111003,933,0
20111003,948,0
20111003,1003,0
20111003,1018,0
20111003,1033,0
20111003,1048,0
20111003,1103,0
20111003,1118,0
20111003,1133,0
20111003,1148,0
20111003,1203,0
20111003,1218,0
20111003,1233,0
20111003,1248,0
20111003,1303,0
20111003,1318,0
20111003,1333,0
20111003,1348,0
20111003,1403,0
20111003,1418,0
20111003,1433,0
20111003,1448,0
20111003,1503,0
20111003,1518,0
20111003,1533,0
20111003,1548,0
20111003,1603,0
20111003,1618,0
20111003,1633,0
20111003,1648,0
20111003,1700,0
20111004,918,0
20111004,933,0
20111004,948,0
20111004,1003,0
20111004,1018,0
20111004,1033,0
20111004,1048,0
20111004,1103,0
20111004,1118,0
20111004,1133,0
20111004,1148,0
20111004,1203,0
20111004,1218,0
20111004,1233,0
20111004,1248,0
20111004,1303,0
20111004,1318,0
20111004,1333,0
20111004,1348,0
20111004,1403,0
20111004,1418,0
20111004,1433,0
20111004,1448,0
20111004,1503,0
20111004,1518,0
20111004,1533,0
20111004,1548,0
20111004,1603,0
20111004,1618,0
20111004,1633,0
20111004,1648,0
20111004,1700,0
20111005,918,0
20111005,933,0
20111005,948,0
20111005,1003,0
20111005,1018,0
20111005,1033,0
20111005,1048,0
20111005,1103,0
20111005,1118,0
20111005,1133,0
20111005,1148,0
20111005,1203,0
20111005,1218,0
20111005,1233,0
20111005,1248,0
20111005,1303,0
20111005,1318,0
20111005,1333,0
20111005,1348,0
20111005,1403,1
20111005,1418,1
20111005,1433,1
20111005,1448,1
20111005,1503,1
20111005,1518,1
20111005,1533,1
20111005,1548,1
20111005,1603,1
20111005,1618,0
20111005,1633,0
20111005,1648,0
20111005,1700,0
20111007,918,0
20111007,933,0
20111007,948,-1
20111007,1003,-1
20111007,1018,-1
20111007,1033,-1
20111007,1048,-1
20111007,1103,-1
20111007,1118,-1
20111007,1133,-1
20111007,1148,-1
20111007,1203,-1
20111007,1218,-1
20111007,1233,-1
20111007,1248,-1
20111007,1303,-1
20111007,1318,-1
20111007,1333,0
20111007,1348,0
20111007,1403,0
20111007,1418,0
20111007,1433,0
20111007,1448,0
20111007,1503,0
20111007,1518,0
20111007,1533,0
20111007,1548,0
20111007,1603,0
20111007,1618,0
20111007,1633,0
20111007,1648,0
20111007,1700,-1
20111010,918,-1
20111010,933,-1
20111010,948,-1
20111010,1003,-1
20111010,1018,-1
20111010,1033,-1
20111010,1048,-1
20111010,1103,-1
20111010,1118,-1
20111010,1133,-1
20111010,1148,-1
20111010,1203,-1
20111010,1218,-1
20111010,1233,-1
20111010,1248,-1
20111010,1303,-1
20111010,1318,-1
20111010,1333,-1
20111010,1348,-1
20111010,1403,-1
20111010,1418,-1
20111010,1433,-1
20111010,1448,-1
20111010,1503,-1
20111010,1518,-1
20111010,1533,-1
20111010,1548,-1
20111010,1603,-1
20111010,1618,-1
20111010,1633,-1
20111010,1648,-1
20111010,1700,0
20111011,918,0
20111011,933,0
20111011,948,0
20111011,1003,0
20111011,1018,0
20111011,1033,0
20111011,1048,0
20111011,1103,0
20111011,1118,0
20111011,1133,0
20111011,1148,0
20111011,1203,0
20111011,1218,0
20111011,1233,0
20111011,1248,0
20111011,1303,0
20111011,1318,0
20111011,1333,0
20111011,1348,0
20111011,1403,1
20111011,1418,1
20111011,1433,1
20111011,1448,1
20111011,1503,1
20111011,1518,1
20111011,1533,0
20111011,1548,0
20111011,1603,0
20111011,1618,0
20111011,1633,0
20111011,1648,0
20111011,1700,0
20111012,918,0
20111012,933,0
20111012,948,0
20111012,1003,0
20111012,1018,0
20111012,1033,0
20111012,1048,0
20111012,1103,0
20111012,1118,0
20111012,1133,0
20111012,1148,0
20111012,1203,-1
20111012,1218,-1
20111012,1233,-1
20111012,1248,-1
20111012,1303,-1
20111012,1318,-1
20111012,1333,-1
20111012,1348,-1
20111012,1403,-1
20111012,1418,-1
20111012,1433,-1
20111012,1448,-1
20111012,1503,-1
20111012,1518,-1
20111012,1533,-1
20111012,1548,-1
20111012,1603,-1
20111012,1618,-1
20111012,1633,-1
20111012,1648,-1
20111012,1700,-1
20111013,918,-1
20111013,933,0
20111013,948,0
20111013,1003,0
20111013,1018,0
20111013,1033,0
20111013,1048,0
20111013,1103,0
20111013,1118,0
20111013,1133,0
20111013,1148,0
20111013,1203,0
20111013,1218,0
20111013,1233,0
20111013,1248,0
20111013,1303,0
20111013,1318,0
20111013,1333,1
