20100302,918,0
20100302,933,0
20100302,948,0
20100302,1003,0
20100302,1018,0
20100302,1033,0
20100302,1048,0
20100302,1103,0
20100302,1118,0
20100302,1133,0
20100302,1148,0
20100302,1203,0
20100302,1218,0
20100302,1233,0
20100302,1248,0
20100302,1303,0
20100302,1318,0
20100302,1333,0
20100302,1348,0
20100302,1403,0
20100302,1418,0
20100302,1433,0
20100302,1448,0
20100302,1503,0
20100302,1518,0
20100302,1533,0
20100302,1548,0
20100302,1603,0
20100302,1618,0
20100302,1633,0
20100302,1648,0
20100302,1700,0
20100303,918,0
20100303,933,0
20100303,948,0
20100303,1003,0
20100303,1018,0
20100303,1033,0
20100303,1048,0
20100303,1103,0
20100303,1118,0
20100303,1133,0
20100303,1148,0
20100303,1203,0
20100303,1218,0
20100303,1233,0
20100303,1248,0
20100303,1303,0
20100303,1318,0
20100303,1333,0
20100303,1348,0
20100303,1403,0
20100303,1418,0
20100303,1433,0
20100303,1448,0
20100303,1503,0
20100303,1518,0
20100303,1533,0
20100303,1548,0
20100303,1603,0
20100303,1618,0
20100303,1633,0
20100303,1648,0
20100303,1700,0
20100304,918,0
20100304,933,0
20100304,948,0
20100304,1003,0
20100304,1018,0
20100304,1033,0
20100304,1048,0
20100304,1103,0
20100304,1118,0
20100304,1133,0
20100304,1148,0
20100304,1203,0
20100304,1218,0
20100304,1233,0
20100304,1248,0
20100304,1303,0
20100304,1318,0
20100304,1333,0
20100304,1348,0
20100304,1403,0
20100304,1418,0
20100304,1433,0
20100304,1448,0
20100304,1503,0
20100304,1518,0
20100304,1533,0
20100304,1548,0
20100304,1603,0
20100304,1618,-1
20100304,1633,-1
20100304,1648,-1
20100304,1700,-1
20100305,918,-1
20100305,933,-1
20100305,948,-1
20100305,1003,-1
20100305,1018,-1
20100305,1033,-1
20100305,1048,-1
20100305,1103,-1
20100305,1118,-1
20100305,1133,-1
20100305,1148,-1
20100305,1203,-1
20100305,1218,-1
20100305,1233,-1
20100305,1248,-1
20100305,1303,-1
20100305,1318,-1
20100305,1333,-1
20100305,1348,-1
20100305,1403,-1
20100305,1418,-1
20100305,1433,-1
20100305,1448,-1
20100305,1503,-1
20100305,1518,-1
20100305,1533,-1
20100305,1548,-1
20100305,1603,-1
20100305,1618,-1
20100305,1633,-1
20100305,1648,-1
20100305,1700,-1
20100308,918,-1
20100308,933,-1
20100308,948,-1
20100308,1003,-1
20100308,1018,-1
20100308,1033,-1
20100308,1048,-1
20100308,1103,-1
20100308,1118,-1
20100308,1133,-1
20100308,1148,-1
20100308,1203,-1
20100308,1218,-1
20100308,1233,-1
20100308,1248,-1
20100308,1303,-1
20100308,1318,-1
20100308,1333,-1
20100308,1348,-1
20100308,1403,-1
20100308,1418,-1
20100308,1433,-1
20100308,1448,-1
20100308,1503,-1
20100308,1518,-1
20100308,1533,-1
20100308,1548,-1
20100308,1603,0
20100308,1618,0
20100308,1633,0
20100308,1648,0
20100308,1700,0
20100309,918,1
20100309,933,1
20100309,948,1
20100309,1003,1
20100309,1018,1
20100309,1033,1
20100309,1048,1
20100309,1103,1
20100309,1118,1
20100309,1133,1
20100309,1148,1
20100309,1203,1
20100309,1218,1
20100309,1233,1
20100309,1248,1
20100309,1303,1
20100309,1318,1
20100309,1333,1
20100309,1348,1
20100309,1403,1
20100309,1418,0
20100309,1433,0
20100309,1448,1
20100309,1503,0
20100309,1518,0
20100309,1533,0
20100309,1548,0
20100309,1603,0
20100309,1618,0
20100309,1633,0
20100309,1648,1
20100309,1700,1
20100310,918,1
20100310,933,1
20100310,948,1
20100310,1003,1
20100310,1018,1
20100310,1033,1
20100310,1048,0
20100310,1103,0
20100310,1118,0
20100310,1133,0
20100310,1148,0
20100310,1203,0
20100310,1218,0
20100310,1233,0
20100310,1248,0
20100310,1303,0
20100310,1318,0
20100310,1333,0
20100310,1348,0
20100310,1403,0
20100310,1418,0
20100310,1433,0
20100310,1448,0
20100310,1503,0
20100310,1518,0
20100310,1533,1
20100310,1548,1
20100310,1603,1
20100310,1618,1
20100310,1633,0
20100310,1648,0
20100310,1700,0
20100311,918,0
20100311,933,0
20100311,948,0
20100311,1003,0
20100311,1018,0
20100311,1033,1
20100311,1048,1
20100311,1103,1
20100311,1118,1
20100311,1133,1
20100311,1148,1
20100311,1203,1
20100311,1218,1
20100311,1233,1
20100311,1248,1
20100311,1303,1
20100311,1318,1
20100311,1333,1
20100311,1348,1
20100311,1403,1
20100311,1418,1
20100311,1433,1
20100311,1448,1
20100311,1503,1
20100311,1518,1
20100311,1533,1
20100311,1548,1
20100311,1603,0
20100311,1618,0
20100311,1633,0
20100311,1648,0
20100311,1700,0
