2011-10-03,9:18,0
2011-10-03,9:33,0
2011-10-03,9:48,0
2011-10-03,10:03,0
2011-10-03,10:18,0
2011-10-03,10:33,0
2011-10-03,10:48,0
2011-10-03,11:03,0
2011-10-03,11:18,0
2011-10-03,11:33,0
2011-10-03,11:48,0
2011-10-03,12:03,0
2011-10-03,12:18,0
2011-10-03,12:33,0
2011-10-03,12:48,0
2011-10-03,13:03,0
2011-10-03,13:18,0
2011-10-03,13:33,0
2011-10-03,13:48,0
2011-10-03,14:03,0
2011-10-03,14:18,0
2011-10-03,14:33,0
2011-10-03,14:48,0
2011-10-03,15:03,0
2011-10-03,15:18,0
2011-10-03,15:33,0
2011-10-03,15:48,0
2011-10-03,16:03,0
2011-10-03,16:18,0
2011-10-03,16:33,0
2011-10-03,16:48,0
2011-10-03,17:00,0
2011-10-04,9:18,0
2011-10-04,9:33,0
2011-10-04,9:48,0
2011-10-04,10:03,0
2011-10-04,10:18,0
2011-10-04,10:33,0
2011-10-04,10:48,0
2011-10-04,11:03,0
2011-10-04,11:18,0
2011-10-04,11:33,0
2011-10-04,11:48,0
2011-10-04,12:03,0
2011-10-04,12:18,0
2011-10-04,12:33,0
2011-10-04,12:48,0
2011-10-04,13:03,0
2011-10-04,13:18,0
2011-10-04,13:33,0
2011-10-04,13:48,0
2011-10-04,14:03,0
2011-10-04,14:18,0
2011-10-04,14:33,0
2011-10-04,14:48,0
2011-10-04,15:03,0
2011-10-04,15:18,0
2011-10-04,15:33,0
2011-10-04,15:48,0
2011-10-04,16:03,0
2011-10-04,16:18,0
2011-10-04,16:33,0
2011-10-04,16:48,0
2011-10-04,17:00,0
2011-10-05,9:18,0
2011-10-05,9:33,0
2011-10-05,9:48,0
2011-10-05,10:03,0
2011-10-05,10:18,0
2011-10-05,10:33,0
2011-10-05,10:48,0
2011-10-05,11:03,0
2011-10-05,11:18,0
2011-10-05,11:33,0
2011-10-05,11:48,0
2011-10-05,12:03,0
2011-10-05,12:18,0
2011-10-05,12:33,0
2011-10-05,12:48,0
2011-10-05,13:03,0
2011-10-05,13:18,0
2011-10-05,13:33,0
2011-10-05,13:48,0
2011-10-05,14:03,1
2011-10-05,14:18,1
2011-10-05,14:33,1
2011-10-05,14:48,1
2011-10-05,15:03,1
2011-10-05,15:18,1
2011-10-05,15:33,1
2011-10-05,15:48,1
2011-10-05,16:03,1
2011-10-05,16:18,0
2011-10-05,16:33,0
2011-10-05,16:48,0
2011-10-05,17:00,0
2011-10-07,9:18,0
2011-10-07,9:33,0
2011-10-07,9:48,-1
2011-10-07,10:03,-1
2011-10-07,10:18,-1
2011-10-07,10:33,-1
2011-10-07,10:48,-1
2011-10-07,11:03,-1
2011-10-07,11:18,-1
2011-10-07,11:33,-1
2011-10-07,11:48,-1
2011-10-07,12:03,-1
2011-10-07,12:18,-1
2011-10-07,12:33,-1
2011-10-07,12:48,-1
2011-10-07,13:03,-1
2011-10-07,13:18,-1
2011-10-07,13:33,0
2011-10-07,13:48,0
2011-10-07,14:03,0
2011-10-07,14:18,0
2011-10-07,14:33,0
2011-10-07,14:48,0
2011-10-07,15:03,0
2011-10-07,15:18,0
2011-10-07,15:33,0
2011-10-07,15:48,0
2011-10-07,16:03,0
2011-10-07,16:18,0
2011-10-07,16:33,0
2011-10-07,16:48,0
2011-10-07,17:00,-1
2011-10-10,9:18,-1
2011-10-10,9:33,-1
2011-10-10,9:48,-1
2011-10-10,10:03,-1
2011-10-10,10:18,-1
2011-10-10,10:33,-1
2011-10-10,10:48,-1
2011-10-10,11:03,-1
2011-10-10,11:18,-1
2011-10-10,11:33,-1
2011-10-10,11:48,-1
2011-10-10,12:03,-1
2011-10-10,12:18,-1
2011-10-10,12:33,-1
2011-10-10,12:48,-1
2011-10-10,13:03,-1
2011-10-10,13:18,-1
2011-10-10,13:33,-1
2011-10-10,13:48,-1
2011-10-10,14:03,-1
2011-10-10,14:18,-1
2011-10-10,14:33,-1
2011-10-10,14:48,-1
2011-10-10,15:03,-1
2011-10-10,15:18,-1
2011-10-10,15:33,-1
2011-10-10,15:48,-1
2011-10-10,16:03,-1
2011-10-10,16:18,-1
2011-10-10,16:33,-1
2011-10-10,16:48,-1
2011-10-10,17:00,0
2011-10-11,9:18,0
2011-10-11,9:33,0
2011-10-11,9:48,0
2011-10-11,10:03,0
2011-10-11,10:18,0
2011-10-11,10:33,0
2011-10-11,10:48,0
