20120502,918,0
20120502,933,0
20120502,948,0
20120502,1003,0
20120502,1018,0
20120502,1033,0
20120502,1048,0
20120502,1103,0
20120502,1118,0
20120502,1133,0
20120502,1148,0
20120502,1203,0
20120502,1218,0
20120502,1233,0
20120502,1248,0
20120502,1303,0
20120502,1318,0
20120502,1333,0
20120502,1348,0
20120502,1403,0
20120502,1418,0
20120502,1433,0
20120502,1448,0
20120502,1503,0
20120502,1518,0
20120502,1533,0
20120502,1548,0
20120502,1603,0
20120502,1618,0
20120502,1633,0
20120502,1648,0
20120502,1700,0
20120503,918,0
20120503,933,0
20120503,948,0
20120503,1003,0
20120503,1018,0
20120503,1033,0
20120503,1048,0
20120503,1103,0
20120503,1118,0
20120503,1133,0
20120503,1148,0
20120503,1203,0
20120503,1218,0
20120503,1233,0
20120503,1248,0
20120503,1303,0
20120503,1318,0
20120503,1333,0
20120503,1348,0
20120503,1403,0
20120503,1418,0
20120503,1433,0
20120503,1448,0
20120503,1503,0
20120503,1518,0
20120503,1533,0
20120503,1548,0
20120503,1603,0
20120503,1618,0
20120503,1633,0
20120503,1648,0
20120503,1700,0
20120504,918,0
20120504,933,0
20120504,948,0
20120504,1003,0
20120504,1018,0
20120504,1033,0
20120504,1048,0
20120504,1103,0
20120504,1118,0
20120504,1133,0
20120504,1148,0
20120504,1203,0
20120504,1218,0
20120504,1233,0
20120504,1248,0
20120504,1303,0
20120504,1318,0
20120504,1333,1
20120504,1348,1
20120504,1403,1
20120504,1418,1
20120504,1433,1
20120504,1448,1
20120504,1503,0
20120504,1518,0
20120504,1533,0
20120504,1548,0
20120504,1603,0
20120504,1618,0
20120504,1633,0
20120504,1648,-1
20120504,1700,-1
20120507,918,-1
20120507,933,-1
20120507,948,-1
20120507,1003,-1
20120507,1018,-1
20120507,1033,-1
20120507,1048,-1
20120507,1103,-1
20120507,1118,-1
20120507,1133,-1
20120507,1148,-1
20120507,1203,-1
20120507,1218,-1
20120507,1233,-1
20120507,1248,-1
20120507,1303,-1
20120507,1318,-1
20120507,1333,-1
20120507,1348,-1
20120507,1403,-1
20120507,1418,-1
20120507,1433,-1
20120507,1448,-1
20120507,1503,-1
20120507,1518,-1
20120507,1533,-1
20120507,1548,-1
20120507,1603,-1
20120507,1618,-1
20120507,1633,-1
20120507,1648,-1
20120507,1700,-1
20120508,918,-1
20120508,933,-1
20120508,948,-1
20120508,1003,-1
20120508,1018,-1
20120508,1033,-1
20120508,1048,-1
20120508,1103,-1
20120508,1118,-1
20120508,1133,-1
20120508,1148,-1
20120508,1203,-1
20120508,1218,-1
20120508,1233,-1
20120508,1248,-1
20120508,1303,-1
20120508,1318,0
20120508,1333,0
20120508,1348,0
20120508,1403,0
20120508,1418,0
20120508,1433,0
20120508,1448,0
20120508,1503,0
20120508,1518,0
20120508,1533,0
20120508,1548,0
20120508,1603,0
20120508,1618,0
20120508,1633,0
20120508,1648,0
20120508,1700,0
20120509,918,1
20120509,933,1
20120509,948,1
20120509,1003,1
20120509,1018,1
20120509,1033,1
20120509,1048,1
20120509,1103,1
20120509,1118,1
20120509,1133,1
20120509,1148,0
20120509,1203,0
20120509,1218,0
20120509,1233,0
20120509,1248,0
20120509,1303,0
20120509,1318,0
20120509,1333,0
20120509,1348,0
20120509,1403,0
20120509,1418,0
20120509,1433,0
20120509,1448,0
20120509,1503,0
20120509,1518,0
20120509,1533,0
20120509,1548,0
20120509,1603,0
20120509,1618,0
20120509,1633,0
20120509,1648,0
20120509,1700,0
20120510,918,0
20120510,933,0
20120510,948,0
20120510,1003,0
20120510,1018,0
20120510,1033,-1
20120510,1048,-1
20120510,1103,-1
20120510,1118,-1
20120510,1133,-1
20120510,1148,-1
20120510,1203,-1
20120510,1218,-1
20120510,1233,-1
20120510,1248,-1
20120510,1303,-1
20120510,1318,-1
20120510,1333,-1
20120510,1348,-1
20120510,1403,0
20120510,1418,0
20120510,1433,0
20120510,1448,0
20120510,1503,0
20120510,1518,0
20120510,1533,0
20120510,1548,0
20120510,1603,0
20120510,1618,0
20120510,1633,0
20120510,1648,0
20120510,1700,0
20120511,918,0
20120511,933,0
20120511,948,0
20120511,1003,0
20120511,1018,0
20120511,1033,0
20120511,1048,-1
20120511,1103,-1
20120511,1118,-1
20120511,1133,-1
20120511,1148,0
20120511,1203,0
20120511,1218,0
20120511,1233,0
20120511,1248,0
20120511,1303,0
20120511,1318,0
20120511,1333,0
20120511,1348,0
20120511,1403,0
20120511,1418,0
20120511,1433,0
20120511,1448,0
20120511,1503,0
20120511,1518,0
20120511,1533,0
20120511,1548,0
20120511,1603,-1
20120511,1618,-1
20120511,1633,-1
20120511,1648,-1
20120511,1700,-1
20120514,918,-1
20120514,933,-1
20120514,948,0
20120514,1003,0
20120514,1018,0
20120514,1033,0
20120514,1048,0
20120514,1103,0
20120514,1118,0
20120514,1133,0
20120514,1148,0
20120514,1203,0
20120514,1218,0
20120514,1233,0
20120514,1248,0
20120514,1303,0
20120514,1318,0
20120514,1333,0
20120514,1348,0
20120514,1403,1
20120514,1418,0
20120514,1433,0
20120514,1448,0
20120514,1503,0
20120514,1518,0
20120514,1533,0
20120514,1548,0
20120514,1603,0
20120514,1618,0
20120514,1633,0
20120514,1648,0
20120514,1700,0
20120515,918,0
20120515,933,0
20120515,948,0
20120515,1003,0
20120515,1018,1
20120515,1033,1
20120515,1048,0
20120515,1103,0
20120515,1118,1
20120515,1133,1
20120515,1148,1
20120515,1203,0
20120515,1218,0
20120515,1233,0
20120515,1248,0
20120515,1303,0
20120515,1318,-1
20120515,1333,-1
20120515,1348,-1
20120515,1403,-1
20120515,1418,-1
20120515,1433,-1
20120515,1448,-1
20120515,1503,-1
20120515,1518,0
20120515,1533,0
20120515,1548,0
20120515,1603,0
20120515,1618,0
20120515,1633,0
20120515,1648,0
20120515,1700,-1
20120516,918,0
20120516,933,1
20120516,948,1
20120516,1003,1
20120516,1018,1
20120516,1033,1
20120516,1048,0
20120516,1103,0
20120516,1118,0
20120516,1133,0
20120516,1148,0
20120516,1203,0
20120516,1218,0
20120516,1233,0
20120516,1248,1
20120516,1303,1
20120516,1318,0
20120516,1333,0
20120516,1348,0
20120516,1403,0
20120516,1418,0
20120516,1433,0
20120516,1448,0
20120516,1503,0
20120516,1518,0
20120516,1533,0
20120516,1548,0
20120516,1603,0
20120516,1618,0
20120516,1633,0
20120516,1648,0
20120516,1700,0
20120517,918,0
20120517,933,0
20120517,948,0
20120517,1003,0
20120517,1018,0
20120517,1033,1
20120517,1048,1
20120517,1103,1
20120517,1118,0
20120517,1133,0
20120517,1148,0
20120517,1203,0
20120517,1218,0
20120517,1233,0
20120517,1248,0
20120517,1303,0
20120517,1318,0
20120517,1333,0
20120517,1348,0
20120517,1403,0
20120517,1418,0
20120517,1433,0
20120517,1448,0
20120517,1503,0
20120517,1518,0
20120517,1533,0
20120517,1548,0
20120517,1603,0
20120517,1618,0
20120517,1633,0
20120517,1648,0
20120517,1700,0
20120518,918,0
20120518,933,0
20120518,948,0
20120518,1003,0
20120518,1018,0
20120518,1033,0
20120518,1048,0
20120518,1103,0
20120518,1118,0
20120518,1133,0
20120518,1148,0
20120518,1203,0
20120518,1218,0
20120518,1233,0
20120518,1248,0
20120518,1303,0
20120518,1318,0
20120518,1333,0
20120518,1348,0
20120518,1403,0
20120518,1418,-1
20120518,1433,-1
20120518,1448,-1
20120518,1503,-1
20120518,1518,-1
20120518,1533,-1
20120518,1548,-1
20120518,1603,-1
20120518,1618,-1
20120518,1633,-1
20120518,1648,-1
20120518,1700,-1
20120521,918,-1
20120521,933,-1
20120521,948,-1
20120521,1003,-1
20120521,1018,-1
20120521,1033,-1
20120521,1048,-1
20120521,1103,-1
20120521,1118,-1
20120521,1133,0
20120521,1148,0
20120521,1203,0
20120521,1218,0
20120521,1233,0
20120521,1248,0
20120521,1303,0
20120521,1318,0
20120521,1333,0
20120521,1348,0
20120521,1403,0
20120521,1418,0
20120521,1433,0
20120521,1448,0
20120521,1503,0
20120521,1518,0
20120521,1533,0
20120521,1548,0
20120521,1603,0
20120521,1618,0
20120521,1633,0
20120521,1648,0
20120521,1700,0
20120522,918,0
20120522,933,0
20120522,948,0
20120522,1003,0
20120522,1018,0
20120522,1033,0
20120522,1048,0
20120522,1103,0
20120522,1118,0
20120522,1133,0
20120522,1148,0
20120522,1203,0
20120522,1218,0
20120522,1233,0
20120522,1248,0
20120522,1303,0
20120522,1318,0
20120522,1333,0
20120522,1348,0
20120522,1403,0
20120522,1418,0
20120522,1433,0
20120522,1448,0
20120522,1503,1
20120522,1518,1
20120522,1533,1
20120522,1548,1
20120522,1603,1
20120522,1618,1
20120522,1633,1
20120522,1648,1
20120522,1700,1
20120523,918,1
20120523,933,1
20120523,948,1
20120523,1003,1
20120523,1018,1
20120523,1033,1
20120523,1048,1
20120523,1103,1
20120523,1118,1
20120523,1133,1
20120523,1148,1
20120523,1203,1
20120523,1218,1
20120523,1233,1
20120523,1248,1
20120523,1303,1
20120523,1318,1
20120523,1333,1
20120523,1348,1
20120523,1403,1
20120523,1418,1
20120523,1433,1
20120523,1448,1
20120523,1503,1
20120523,1518,0
20120523,1533,0
20120523,1548,0
20120523,1603,0
20120523,1618,0
20120523,1633,0
20120523,1648,0
20120523,1700,0
20120524,918,0
20120524,933,0
20120524,948,0
20120524,1003,0
20120524,1018,0
20120524,1033,0
20120524,1048,0
20120524,1103,0
20120524,1118,0
20120524,1133,0
20120524,1148,0
20120524,1203,0
20120524,1218,0
20120524,1233,0
20120524,1248,0
20120524,1303,0
20120524,1318,0
20120524,1333,0
20120524,1348,0
20120524,1403,0
20120524,1418,0
20120524,1433,0
20120524,1448,-1
20120524,1503,-1
20120524,1518,-1
20120524,1533,-1
20120524,1548,-1
20120524,1603,-1
20120524,1618,-1
20120524,1633,-1
20120524,1648,-1
20120524,1700,-1
20120525,918,-1
20120525,933,-1
20120525,948,-1
20120525,1003,-1
20120525,1018,-1
20120525,1033,-1
20120525,1048,-1
20120525,1103,-1
20120525,1118,-1
20120525,1133,-1
20120525,1148,-1
20120525,1203,-1
20120525,1218,-1
20120525,1233,-1
20120525,1248,0
20120525,1303,0
20120525,1318,0
20120525,1333,0
20120525,1348,0
20120525,1403,0
20120525,1418,0
20120525,1433,0
20120525,1448,0
20120525,1503,0
20120525,1518,0
20120525,1533,0
20120525,1548,0
20120525,1603,0
20120525,1618,0
20120525,1633,0
20120525,1648,0
20120525,1700,0
20120528,918,0
20120528,933,0
20120528,948,0
20120528,1003,0
20120528,1018,0
20120528,1033,0
20120528,1048,0
