2012-05-04,13:33,54.105,buy,10000,Enter_Long1
2012-05-04,15:03,54.075,sell,10000,Long_Exit3
2012-05-04,16:48,53.785,sell,10000,Enter_Short1
2012-05-07,9:04,53.9225,buy,10000,Short_SL_Hit
2012-05-09,9:18,53.7775,buy,10000,Enter_Long1
2012-05-09,11:48,53.68,sell,10000,Long_Exit3
2012-05-10,10:33,53.4275,sell,10000,Enter_Short1
2012-05-10,11:53,53.5725,buy,10000,Short_SL_Hit
2012-05-11,10:48,53.7175,sell,10000,Enter_Short1
2012-05-11,11:40,53.8525,buy,10000,Short_SL_Hit
2012-05-11,16:03,53.7425,sell,10000,Enter_Short1
2012-05-14,9:48,53.7675,buy,10000,Short_Exit3
2012-05-14,14:03,54.0275,buy,10000,Enter_Long1
2012-05-14,14:18,54.0425,sell,10000,Long_Exit3
2012-05-15,10:18,54.0325,buy,10000,Enter_Long1
2012-05-15,10:48,54.0325,sell,10000,Long_Exit3
2012-05-15,11:18,54.065,buy,10000,Enter_Long1
2012-05-15,12:03,53.995,sell,10000,Long_Exit3
2012-05-15,13:18,53.9175,sell,10000,Enter_Short1
2012-05-15,15:18,53.945,buy,10000,Short_Exit3
2012-05-15,17:00,53.935,sell,10000,Enter_Short1
2012-05-16,9:04,54.29,buy,10000,Short_SL_Hit
2012-05-16,9:33,54.3575,buy,10000,Enter_Long1
2012-05-16,10:48,54.3775,sell,10000,Long_Exit3
2012-05-16,12:48,54.6025,buy,10000,Enter_Long1
2012-05-16,13:18,54.51,sell,10000,Long_Exit3
2012-05-17,10:33,54.48,buy,10000,Enter_Long1
2012-05-17,11:18,54.4475,sell,10000,Long_Exit3
2012-05-18,14:18,54.8175,sell,10000,Enter_Short1
2012-05-21,11:33,54.7725,buy,10000,Short_Exit3
2012-05-22,15:03,55.2875,buy,10000,Enter_Long1
2012-05-23,9:14,55.635,sell,10000,Long_TL_Hit
2012-05-24,14:48,56.175,sell,10000,Enter_Short1
2012-05-25,12:48,55.5,buy,10000,Short_Exit3
2012-05-28,13:18,55.3425,buy,10000,Enter_Long1
2012-05-28,15:36,55.1875,sell,10000,Long_SL_Hit
2012-05-29,11:03,55.555,buy,10000,Enter_Long1
2012-05-29,14:33,55.83,sell,10000,Long_Exit3
2012-05-30,9:18,56.31,buy,10000,Enter_Long1
2012-05-30,13:03,56.38,sell,10000,Long_Exit3
2012-05-30,16:33,56.51,buy,10000,Enter_Long1
2012-05-30,16:36,56.35,sell,10000,Long_SL_Hit
2012-05-31,13:48,56.57,sell,10000,Enter_Short1
2012-05-31,15:23,56.22,buy,10000,Short_TL_Hit
2012-06-01,15:33,56.34,buy,10000,Enter_Long1
2012-06-01,16:43,56.18,sell,10000,Long_SL_Hit
2012-06-04,9:33,55.64,sell,10000,Enter_Short1
2012-06-04,11:48,55.58,buy,10000,Short_Exit3
2012-06-04,15:03,55.72,buy,10000,Enter_Long1
2012-06-04,16:03,55.59,sell,10000,Long_Exit3
2012-06-04,16:18,55.59,sell,10000,Enter_Short1
2012-06-04,16:33,55.67,buy,10000,Short_Exit3
2012-06-05,10:33,55.62,sell,10000,Enter_Short1
2012-06-05,12:05,55.76,buy,10000,Short_SL_Hit
2012-06-05,13:18,55.89,buy,10000,Enter_Long1
