2010-10-05,14:03,44.8,sell,10000,Enter_Short1
2010-10-06,14:03,44.55,buy,10000,Short_Exit3
2010-10-07,11:03,44.47,sell,10000,Enter_Short1
2010-10-07,15:48,44.43,buy,10000,Short_Exit3
2010-10-08,9:18,44.47,buy,10000,Enter_Long1
2010-10-08,13:18,44.48,sell,10000,Long_Exit3
2010-10-08,15:03,44.49,sell,10000,Enter_Short1
2010-10-08,15:44,44.6075,buy,10000,Short_SL_Hit
2010-10-11,10:33,44.41,sell,10000,Enter_Short1
2010-10-11,11:33,44.42,buy,10000,Short_Exit3
2010-10-11,13:33,44.53,buy,10000,Enter_Long1
2010-10-11,15:03,44.51,sell,10000,Long_Exit3
2010-10-12,11:33,44.83,buy,10000,Enter_Long1
2010-10-12,12:18,44.81,sell,10000,Long_Exit3
2010-10-12,14:18,44.86,buy,10000,Enter_Long1
2010-10-12,14:33,44.85,sell,10000,Long_Exit3
2010-10-12,16:33,44.76,sell,10000,Enter_Short1
2010-10-13,14:03,44.56,buy,10000,Short_Exit3
2010-10-13,16:33,44.63,buy,10000,Enter_Long1
2010-10-14,9:04,44.385,sell,10000,Long_SL_Hit
2010-10-14,15:48,44.29,buy,10000,Enter_Long1
2010-10-15,9:15,44.1625,sell,10000,Long_SL_Hit
2010-10-15,14:03,44.16,sell,10000,Enter_Short1
2010-10-15,16:03,44.25,buy,10000,Short_Exit3
2010-10-15,16:18,44.26,buy,10000,Enter_Long1
2010-10-15,16:48,44.21,sell,10000,Long_Exit3
2010-10-18,10:18,44.32,buy,10000,Enter_Long1
2010-10-18,14:18,44.48,sell,10000,Long_Exit3
2010-10-18,16:48,44.49,buy,10000,Enter_Long1
2010-10-19,9:18,44.51,sell,10000,Long_Exit3
2010-10-19,10:03,44.57,buy,10000,Enter_Long1
2010-10-19,11:33,44.51,sell,10000,Long_Exit3
2010-10-19,12:48,44.57,buy,10000,Enter_Long1
2010-10-19,13:03,44.53,sell,10000,Long_Exit3
2010-10-19,13:33,44.48,sell,10000,Enter_Short1
2010-10-20,10:33,44.44,buy,10000,Short_Exit3
2010-10-21,10:48,44.48,buy,10000,Enter_Long1
2010-10-21,11:18,44.44,sell,10000,Long_Exit3
2010-10-22,9:18,44.52,buy,10000,Enter_Long1
2010-10-22,11:03,44.56,sell,10000,Long_Exit3
2010-10-25,9:33,44.46,sell,10000,Enter_Short1
2010-10-25,14:18,44.35,buy,10000,Short_Exit3
2010-10-25,16:33,44.39,buy,10000,Enter_Long1
2010-10-26,11:33,44.73,sell,10000,Long_Exit3
2010-10-26,14:18,44.76,sell,10000,Enter_Short1
2010-10-26,14:33,44.77,buy,10000,Short_Exit3
2010-10-27,15:48,44.88,sell,10000,Enter_Short1
2010-10-28,13:18,44.84,buy,10000,Short_Exit3
2010-10-29,9:48,44.85,buy,10000,Enter_Long1
2010-10-29,12:33,44.82,sell,10000,Long_Exit3
2010-11-01,14:18,44.64,sell,10000,Enter_Short1
2010-11-01,14:48,44.64,buy,10000,Short_Exit3
2010-11-02,11:18,44.6,sell,10000,Enter_Short1
2010-11-02,13:03,44.58,buy,10000,Short_Exit3
2010-11-02,15:03,44.59,sell,10000,Enter_Short1
2010-11-02,17:00,44.61,buy,10000,Short_Exit3
2010-11-03,13:18,44.55,buy,10000,Enter_Long1
2010-11-03,14:33,44.51,sell,10000,Long_Exit3
2010-11-03,15:48,44.49,sell,10000,Enter_Short1
2010-11-03,16:33,44.52,buy,10000,Short_Exit3
2010-11-04,9:33,44.46,sell,10000,Enter_Short1
2010-11-04,11:33,44.48,buy,10000,Short_Exit3
2010-11-04,15:03,44.42,sell,10000,Enter_Short1
2010-11-08,9:18,44.46,buy,10000,Short_Exit3
2010-11-08,12:48,44.46,buy,10000,Enter_Long1
2010-11-08,13:18,44.43,sell,10000,Long_Exit3
2010-11-08,14:48,44.57,buy,10000,Enter_Long1
2010-11-09,9:18,44.54,sell,10000,Long_Exit3
2010-11-09,16:03,44.53,sell,10000,Enter_Short1
2010-11-10,9:18,44.59,buy,10000,Short_Exit3
2010-11-10,9:48,44.56,sell,10000,Enter_Short1
2010-11-10,11:03,44.58,buy,10000,Short_Exit3
2010-11-10,14:03,44.49,sell,10000,Enter_Short1
2010-11-10,16:33,44.5,buy,10000,Short_Exit3
2010-11-11,12:48,44.41,sell,10000,Enter_Short1
2010-11-11,13:03,44.42,buy,10000,Short_Exit3
